epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,320.809,0.89777,1.03978,1.05557,0.67326,0.48656,0.5387,0.35188,1.14752,1.54672,1.15675,0.000625642,0.000625642,0.000625642
17,338.424,0.9031,1.00832,1.0561,0.72458,0.50303,0.55649,0.35727,1.17033,1.41639,1.1562,0.000619752,0.000619752,0.000619752
18,355.817,0.88788,0.96435,1.04257,0.72823,0.50575,0.56331,0.36038,1.17003,1.32553,1.15709,0.000613862,0.000613862,0.000613862
19,372.944,0.87229,0.96694,1.04904,0.73263,0.51035,0.56937,0.3653,1.14078,1.29429,1.13686,0.000607971,0.000607971,0.000607971
20,389.217,0.79065,0.90629,1.00721,0.71811,0.51341,0.55636,0.35343,1.16084,1.31328,1.14743,0.000602081,0.000602081,0.000602081
21,406.841,0.81878,0.90242,1.01452,0.77433,0.51662,0.57245,0.37366,1.10534,1.26835,1.14124,0.00059619,0.00059619,0.00059619
22,424.176,0.81347,0.89202,1.01748,0.76709,0.51318,0.56955,0.37502,1.11919,1.27608,1.15936,0.0005903,0.0005903,0.0005903
23,441.221,0.8011,0.89479,1.01671,0.75341,0.51554,0.56684,0.36554,1.16463,1.26467,1.17495,0.000584409,0.000584409,0.000584409
24,457.482,0.81514,0.88764,1.0093,0.75056,0.50846,0.56662,0.36524,1.14418,1.23261,1.15583,0.000578519,0.000578519,0.000578519
25,475.23,0.83062,0.86031,1.01797,0.73262,0.50943,0.55613,0.34392,1.19957,1.23518,1.16108,0.000572628,0.000572628,0.000572628
26,492.639,0.80985,0.85409,1.00147,0.75262,0.51829,0.57291,0.36865,1.1085,1.22313,1.14033,0.000566737,0.000566737,0.000566737
27,509.726,0.76252,0.82472,0.99253,0.78748,0.52509,0.59061,0.39256,1.05715,1.17209,1.13328,0.000560847,0.000560847,0.000560847
28,525.959,0.77704,0.82856,0.99503,0.78784,0.52888,0.59505,0.38733,1.09034,1.1121,1.14449,0.000554956,0.000554956,0.000554956
29,543.575,0.75513,0.80696,0.98855,0.78234,0.52971,0.58931,0.38262,1.07875,1.14554,1.13865,0.000549066,0.000549066,0.000549066
30,560.996,0.73884,0.77691,0.98083,0.77457,0.52201,0.58044,0.36853,1.13316,1.17137,1.15367,0.000543175,0.000543175,0.000543175
31,578.17,0.7417,0.77304,0.98159,0.78429,0.5189,0.58778,0.37681,1.12786,1.12507,1.14578,0.000537285,0.000537285,0.000537285
32,594.586,0.71353,0.75347,0.97753,0.78952,0.52773,0.59754,0.39269,1.10111,1.09311,1.12925,0.000531395,0.000531395,0.000531395
33,612.269,0.73561,0.7787,0.98711,0.77385,0.52288,0.58419,0.37302,1.15077,1.10634,1.15052,0.000525504,0.000525504,0.000525504
34,629.685,0.71386,0.75539,0.97098,0.80419,0.5237,0.59064,0.38074,1.11725,1.07705,1.13605,0.000519613,0.000519613,0.000519613
35,646.866,0.7587,0.77366,0.97912,0.80345,0.51994,0.5879,0.37454,1.14218,1.11755,1.14724,0.000513723,0.000513723,0.000513723
36,663.231,0.75424,0.76137,0.99136,0.7996,0.52604,0.5896,0.38461,1.11074,1.14799,1.13797,0.000507833,0.000507833,0.000507833
37,680.845,0.72546,0.75943,0.9769,0.81789,0.52849,0.59249,0.3854,1.09743,1.11653,1.13268,0.000501942,0.000501942,0.000501942
38,698.197,0.73221,0.75231,0.97466,0.81453,0.52192,0.59033,0.37682,1.11618,1.09764,1.14707,0.000496052,0.000496052,0.000496052
39,715.407,0.72823,0.74659,0.97258,0.78115,0.52709,0.59034,0.3755,1.11376,1.07804,1.14046,0.000490161,0.000490161,0.000490161
40,731.745,0.72475,0.74379,0.9718,0.79838,0.52595,0.59278,0.38741,1.08762,1.08029,1.13125,0.000484271,0.000484271,0.000484271
41,749.117,0.74424,0.74731,0.97392,0.79854,0.52887,0.59382,0.39196,1.08173,1.07006,1.13714,0.00047838,0.00047838,0.00047838
42,766.514,0.71093,0.71498,0.95642,0.79814,0.53268,0.59751,0.39278,1.08149,1.05851,1.13826,0.000472489,0.000472489,0.000472489
43,783.943,0.68659,0.68725,0.95123,0.76391,0.53805,0.59562,0.38852,1.08106,1.0589,1.13862,0.000466599,0.000466599,0.000466599
44,800.597,0.68108,0.69772,0.96994,0.77803,0.53732,0.59813,0.3913,1.07602,1.07915,1.12898,0.000460709,0.000460709,0.000460709
45,818.124,0.69707,0.68987,0.96013,0.76145,0.53591,0.59321,0.3791,1.1288,1.09734,1.14596,0.000454818,0.000454818,0.000454818
46,835.338,0.7129,0.70535,0.9754,0.76818,0.53736,0.59701,0.38495,1.10783,1.06031,1.13518,0.000448928,0.000448928,0.000448928
47,852.722,0.69606,0.68392,0.96715,0.78787,0.53978,0.60038,0.38944,1.08735,1.02753,1.12452,0.000443037,0.000443037,0.000443037
48,869.255,0.66533,0.65413,0.94409,0.77215,0.54119,0.59764,0.38543,1.10396,1.04273,1.14334,0.000437147,0.000437147,0.000437147
49,886.687,0.65366,0.65129,0.95002,0.78087,0.5407,0.60229,0.39596,1.07334,1.03208,1.13676,0.000431256,0.000431256,0.000431256
50,903.998,0.6707,0.66759,0.95325,0.79408,0.53769,0.60278,0.39746,1.08481,1.0398,1.14514,0.000425365,0.000425365,0.000425365
51,920.931,0.68008,0.67645,0.93764,0.78639,0.54398,0.60404,0.39159,1.10867,1.0326,1.15052,0.000419475,0.000419475,0.000419475
52,937.944,0.66343,0.6578,0.93741,0.78096,0.54121,0.59811,0.39261,1.07163,1.03139,1.14144,0.000413584,0.000413584,0.000413584
53,955.411,0.66127,0.64456,0.93813,0.78539,0.54532,0.59806,0.39041,1.07556,1.03068,1.13816,0.000407694,0.000407694,0.000407694
54,972.597,0.66547,0.66325,0.94005,0.79866,0.54994,0.60451,0.39762,1.06796,1.03214,1.13033,0.000401804,0.000401804,0.000401804
55,989.294,0.65184,0.63573,0.92854,0.81782,0.55206,0.61361,0.40136,1.05939,0.9871,1.12986,0.000395913,0.000395913,0.000395913
56,1006.58,0.6595,0.66838,0.95761,0.79454,0.54592,0.6069,0.39337,1.06504,1.00084,1.13795,0.000390023,0.000390023,0.000390023
57,1024.06,0.65356,0.64655,0.94839,0.79671,0.54607,0.6113,0.40082,1.0736,1.00357,1.13934,0.000384132,0.000384132,0.000384132
58,1041.28,0.62768,0.62726,0.92406,0.80763,0.54496,0.6126,0.40374,1.0818,1.00505,1.13761,0.000378242,0.000378242,0.000378242
59,1057.77,0.61242,0.6256,0.92323,0.81438,0.54511,0.61331,0.40481,1.0751,1.00928,1.1336,0.000372351,0.000372351,0.000372351
60,1075.27,0.64325,0.63219,0.94354,0.80666,0.53917,0.60696,0.38677,1.10892,1.00309,1.14262,0.00036646,0.00036646,0.00036646
61,1092.65,0.64633,0.62441,0.93243,0.78392,0.53705,0.59727,0.37655,1.12003,1.00506,1.14424,0.00036057,0.00036057,0.00036057
62,1110.02,0.63922,0.62247,0.94336,0.79803,0.53905,0.60176,0.39316,1.06332,0.99367,1.12234,0.00035468,0.00035468,0.00035468
63,1126.38,0.64633,0.62977,0.93686,0.81007,0.54477,0.60415,0.40128,1.05644,1.00456,1.12072,0.000348789,0.000348789,0.000348789
64,1143.93,0.63835,0.62968,0.93544,0.82566,0.54033,0.6057,0.3941,1.09938,0.98481,1.13931,0.000342899,0.000342899,0.000342899
65,1161.26,0.63424,0.60582,0.93087,0.81259,0.54719,0.60547,0.39289,1.08841,0.97706,1.13751,0.000337008,0.000337008,0.000337008
66,1178.39,0.61645,0.59093,0.90988,0.82142,0.53982,0.60302,0.3932,1.07724,0.99003,1.13866,0.000331118,0.000331118,0.000331118
67,1195.1,0.60995,0.5957,0.92897,0.81789,0.54409,0.6081,0.40187,1.07805,1.00795,1.13973,0.000325227,0.000325227,0.000325227
68,1212.33,0.65067,0.63015,0.95452,0.81643,0.53984,0.6056,0.39746,1.09559,1.041,1.14536,0.000319336,0.000319336,0.000319336
69,1229.86,0.63981,0.61871,0.93538,0.80954,0.53721,0.60296,0.39451,1.07539,1.00731,1.1393,0.000313446,0.000313446,0.000313446
70,1247.1,0.61281,0.60019,0.92057,0.80379,0.53842,0.60103,0.38746,1.08608,0.99188,1.14393,0.000307555,0.000307555,0.000307555
71,1263.67,0.58306,0.5732,0.91143,0.81245,0.53858,0.60069,0.38333,1.09996,0.98707,1.14486,0.000301665,0.000301665,0.000301665
72,1280.94,0.61144,0.60082,0.91972,0.79955,0.54592,0.60297,0.39312,1.07556,0.99004,1.13892,0.000295775,0.000295775,0.000295775
73,1298.39,0.60473,0.59505,0.92407,0.79266,0.5482,0.60456,0.39744,1.07106,0.98972,1.1376,0.000289884,0.000289884,0.000289884
74,1315.71,0.62494,0.60068,0.92442,0.78776,0.54401,0.60166,0.39265,1.08433,0.99662,1.1431,0.000283994,0.000283994,0.000283994
75,1332.16,0.59678,0.57493,0.91677,0.79613,0.53617,0.59928,0.39233,1.07718,0.99645,1.14221,0.000278103,0.000278103,0.000278103
76,1349.72,0.63504,0.60186,0.92145,0.80115,0.5359,0.59642,0.3897,1.07729,0.98995,1.13628,0.000272212,0.000272212,0.000272212
77,1367.17,0.59387,0.56421,0.91605,0.80398,0.54051,0.59812,0.38673,1.09785,0.99457,1.13724,0.000266322,0.000266322,0.000266322
78,1384.53,0.60752,0.57934,0.91483,0.81258,0.54351,0.605,0.39625,1.08,0.98993,1.13389,0.000260431,0.000260431,0.000260431
79,1400.86,0.63108,0.60344,0.92869,0.81238,0.54259,0.60745,0.40199,1.07082,0.99265,1.13931,0.000254541,0.000254541,0.000254541
80,1418.49,0.60462,0.58368,0.91012,0.81459,0.54262,0.60883,0.39577,1.08799,0.98742,1.14528,0.000248651,0.000248651,0.000248651
81,1436.05,0.57012,0.5552,0.90674,0.80579,0.54587,0.6112,0.39917,1.07281,0.96646,1.13979,0.00024276,0.00024276,0.00024276
82,1453.33,0.59491,0.59825,0.93422,0.81072,0.54725,0.61341,0.40247,1.06408,0.95428,1.13541,0.000236869,0.000236869,0.000236869
83,1469.63,0.59264,0.57668,0.93328,0.81098,0.5518,0.61534,0.40405,1.0672,0.95556,1.13303,0.000230979,0.000230979,0.000230979
84,1487.28,0.55304,0.56356,0.90881,0.80834,0.55634,0.61591,0.40391,1.06592,0.95183,1.13263,0.000225089,0.000225089,0.000225089
85,1504.75,0.58694,0.56789,0.91854,0.80266,0.55774,0.61493,0.40131,1.06839,0.95085,1.13627,0.000219198,0.000219198,0.000219198
86,1522,0.57349,0.55455,0.90767,0.80439,0.55279,0.61227,0.39572,1.07787,0.94947,1.14105,0.000213307,0.000213307,0.000213307
87,1538.34,0.5551,0.54704,0.91505,0.81173,0.55412,0.61446,0.4015,1.06357,0.94132,1.13555,0.000207417,0.000207417,0.000207417
88,1556.03,0.55575,0.54929,0.90381,0.81525,0.55116,0.61551,0.40319,1.07221,0.95925,1.13924,0.000201527,0.000201527,0.000201527
89,1573.4,0.58199,0.55931,0.91096,0.81283,0.54856,0.61355,0.39917,1.0868,0.97038,1.1445,0.000195636,0.000195636,0.000195636
90,1590.71,0.59129,0.55792,0.90721,0.81077,0.54945,0.61178,0.39574,1.0891,0.96524,1.14388,0.000189745,0.000189745,0.000189745
91,1607.03,0.58103,0.55203,0.90693,0.8246,0.54416,0.61076,0.39516,1.08519,0.95517,1.13958,0.000183855,0.000183855,0.000183855
92,1624.8,0.55833,0.53849,0.90277,0.82385,0.54239,0.60942,0.39337,1.088,0.96044,1.14267,0.000177965,0.000177965,0.000177965
93,1642.23,0.53895,0.53963,0.90251,0.82165,0.54642,0.61205,0.39769,1.08042,0.95515,1.14275,0.000172074,0.000172074,0.000172074
94,1659.46,0.56764,0.55999,0.90807,0.81433,0.55099,0.61626,0.40532,1.06706,0.94004,1.13929,0.000166183,0.000166183,0.000166183
95,1675.73,0.56354,0.53988,0.90581,0.80238,0.56008,0.61912,0.41038,1.05247,0.92524,1.13375,0.000160293,0.000160293,0.000160293
96,1693.3,0.53203,0.52392,0.90571,0.80792,0.55415,0.61694,0.40504,1.06618,0.93274,1.14339,0.000154403,0.000154403,0.000154403
97,1710.71,0.54405,0.53853,0.91697,0.79312,0.55593,0.61305,0.39743,1.07759,0.94408,1.1483,0.000148512,0.000148512,0.000148512
98,1727.89,0.50926,0.51583,0.89098,0.79383,0.55414,0.61117,0.396,1.07602,0.94782,1.14512,0.000142621,0.000142621,0.000142621
99,1744.16,0.58554,0.55058,0.91528,0.81014,0.55012,0.61412,0.39952,1.06609,0.94021,1.14105,0.000136731,0.000136731,0.000136731
100,1761.83,0.54994,0.53359,0.90391,0.80789,0.55429,0.61664,0.40217,1.06238,0.93584,1.14313,0.000130841,0.000130841,0.000130841
101,1779.23,0.54854,0.52031,0.90315,0.81227,0.55173,0.61582,0.40202,1.06774,0.93919,1.14365,0.00012495,0.00012495,0.00012495
102,1796.45,0.557,0.54265,0.89993,0.82182,0.54839,0.61743,0.40467,1.06459,0.93479,1.14065,0.00011906,0.00011906,0.00011906
103,1812.95,0.54104,0.51864,0.9034,0.81891,0.54956,0.61747,0.40496,1.06482,0.93204,1.13849,0.000113169,0.000113169,0.000113169
104,1830.87,0.54724,0.52598,0.90192,0.80459,0.55125,0.61483,0.4016,1.06584,0.93888,1.13784,0.000107279,0.000107279,0.000107279
105,1848.63,0.51515,0.50647,0.89416,0.80836,0.54911,0.61357,0.40184,1.06217,0.93901,1.13647,0.000101388,0.000101388,0.000101388
106,1865.79,0.52622,0.50949,0.89638,0.80671,0.5538,0.6158,0.40415,1.05862,0.93232,1.13413,9.54975e-05,9.54975e-05,9.54975e-05
107,1882.16,0.53185,0.51301,0.887,0.8114,0.55551,0.61721,0.40442,1.06199,0.92941,1.13481,8.9607e-05,8.9607e-05,8.9607e-05
108,1899.75,0.51702,0.50343,0.89426,0.82132,0.55421,0.61985,0.40601,1.06497,0.92794,1.13585,8.37165e-05,8.37165e-05,8.37165e-05
109,1917.13,0.52892,0.51239,0.90043,0.82171,0.55448,0.62007,0.40549,1.06757,0.92766,1.13725,7.7826e-05,7.7826e-05,7.7826e-05
110,1934.3,0.51167,0.50086,0.89171,0.81734,0.5557,0.61817,0.40334,1.07334,0.92887,1.1414,7.19355e-05,7.19355e-05,7.19355e-05
111,1950.55,0.55513,0.60577,0.88445,0.80619,0.55763,0.61557,0.40034,1.07806,0.93389,1.14621,6.6045e-05,6.6045e-05,6.6045e-05
112,1968.11,0.51185,0.58617,0.87033,0.79515,0.55655,0.61005,0.39654,1.07992,0.94522,1.1518,6.01545e-05,6.01545e-05,6.01545e-05
113,1985.49,0.51445,0.55045,0.85723,0.79689,0.55053,0.60552,0.39455,1.08237,0.95918,1.15475,5.4264e-05,5.4264e-05,5.4264e-05
114,2002.77,0.4796,0.53526,0.84524,0.80561,0.54537,0.60288,0.39335,1.08437,0.96782,1.1576,4.83735e-05,4.83735e-05,4.83735e-05
115,2019.2,0.4795,0.5399,0.84861,0.80711,0.54388,0.60191,0.39329,1.0864,0.97177,1.16079,4.2483e-05,4.2483e-05,4.2483e-05
116,2036.83,0.4836,0.53096,0.85017,0.81005,0.5439,0.6017,0.39413,1.08681,0.97469,1.16493,3.65925e-05,3.65925e-05,3.65925e-05
117,2054.18,0.47521,0.51398,0.84408,0.80853,0.5456,0.60162,0.39453,1.08699,0.97401,1.16705,3.0702e-05,3.0702e-05,3.0702e-05
118,2071.36,0.47629,0.51736,0.8361,0.81021,0.54447,0.60083,0.39381,1.08555,0.97639,1.16791,2.48115e-05,2.48115e-05,2.48115e-05
119,2087.58,0.46831,0.51588,0.84164,0.81016,0.5442,0.60109,0.39455,1.08284,0.977,1.16749,1.8921e-05,1.8921e-05,1.8921e-05
120,2105.16,0.47659,0.51349,0.85254,0.8081,0.54439,0.60108,0.39441,1.08108,0.97813,1.16748,1.30305e-05,1.30305e-05,1.30305e-05
