epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,828.557,0.78172,0.64992,1.02662,0.64859,0.49671,0.53719,0.33385,1.25203,1.97628,1.47953,0.000572628,0.000572628,0.000572628
22,850.481,0.77181,0.62306,1.02114,0.65708,0.49386,0.52267,0.31205,1.2877,1.66663,1.46867,0.000565559,0.000565559,0.000565559
23,874.781,0.77342,0.64142,1.02653,0.71284,0.49891,0.54874,0.33493,1.229,1.31916,1.42628,0.000558491,0.000558491,0.000558491
24,897.855,0.75362,0.60731,1.03066,0.67707,0.5242,0.5508,0.33352,1.24716,1.34527,1.45651,0.000551422,0.000551422,0.000551422
25,918.721,0.74264,0.61247,1.02028,0.75542,0.52509,0.57525,0.3678,1.16909,1.16021,1.41962,0.000544354,0.000544354,0.000544354
26,939.784,0.72767,0.58655,1.00285,0.74881,0.52506,0.57994,0.3663,1.16653,1.1566,1.39186,0.000537285,0.000537285,0.000537285
27,959.084,0.73808,0.57942,1.00285,0.73944,0.51895,0.55962,0.34534,1.18671,1.27063,1.41102,0.000530216,0.000530216,0.000530216
28,977.436,0.69706,0.55587,0.98018,0.73995,0.5264,0.57604,0.36996,1.13656,1.1832,1.35387,0.000523148,0.000523148,0.000523148
29,997.95,0.71288,0.55378,0.98965,0.75606,0.53528,0.5874,0.37373,1.13808,1.13991,1.34483,0.000516079,0.000516079,0.000516079
30,1018.36,0.69803,0.54787,0.98678,0.7364,0.5281,0.5715,0.34991,1.21437,1.15629,1.37003,0.000509011,0.000509011,0.000509011
31,1037.28,0.68309,0.54038,0.98545,0.75055,0.53082,0.58229,0.37829,1.09919,1.12045,1.3228,0.000501942,0.000501942,0.000501942
32,1058.26,0.69975,0.53951,0.99658,0.74615,0.5356,0.57497,0.35859,1.1688,1.17908,1.34367,0.000494873,0.000494873,0.000494873
33,1077.41,0.67733,0.51416,0.97513,0.74108,0.53498,0.58192,0.37177,1.13186,1.1058,1.35264,0.000487805,0.000487805,0.000487805
34,1115.1,0.6685,0.52006,0.98174,0.76068,0.5182,0.56836,0.35149,1.19155,1.14097,1.35647,0.000480736,0.000480736,0.000480736
35,1151.65,0.66198,0.50597,0.97397,0.80042,0.50506,0.57152,0.36528,1.13701,1.12396,1.32226,0.000473668,0.000473668,0.000473668
36,1188.13,0.6781,0.51014,0.96843,0.80743,0.53332,0.59709,0.38059,1.15646,0.99923,1.33573,0.000466599,0.000466599,0.000466599
37,1226.13,0.68317,0.51744,0.97284,0.81527,0.53381,0.60078,0.3928,1.14031,1.02245,1.32889,0.00045953,0.00045953,0.00045953
38,1265.67,0.64663,0.49097,0.95651,0.80632,0.51524,0.58357,0.3848,1.13893,1.10695,1.33366,0.000452462,0.000452462,0.000452462
39,1303.6,0.65408,0.48943,0.94839,0.79846,0.51922,0.58061,0.36718,1.16884,1.10895,1.34651,0.000445393,0.000445393,0.000445393
40,1341.61,0.64108,0.47964,0.94868,0.76516,0.53029,0.58481,0.37677,1.13816,1.10634,1.32219,0.000438325,0.000438325,0.000438325
41,1378.84,0.62201,0.45599,0.95213,0.79557,0.54456,0.60297,0.39044,1.13584,1.00994,1.34583,0.000431256,0.000431256,0.000431256
42,1415.04,0.61217,0.45113,0.94081,0.81686,0.54242,0.60279,0.37649,1.16904,1.00799,1.34526,0.000424187,0.000424187,0.000424187
43,1452.09,0.63804,0.46663,0.95725,0.7926,0.55556,0.61214,0.38523,1.1365,0.98687,1.32896,0.000417119,0.000417119,0.000417119
44,1488.8,0.61493,0.45932,0.95498,0.79308,0.52385,0.60046,0.37837,1.13309,1.06469,1.29239,0.00041005,0.00041005,0.00041005
45,1525.22,0.63713,0.46398,0.96096,0.78826,0.53621,0.60757,0.39131,1.12507,1.0236,1.29076,0.000402982,0.000402982,0.000402982
46,1561.24,0.59198,0.44027,0.93261,0.7717,0.55396,0.61556,0.40472,1.08725,0.97929,1.29919,0.000395913,0.000395913,0.000395913
47,1601.06,0.63459,0.45262,0.95563,0.75202,0.54308,0.59525,0.36744,1.17795,1.05659,1.34843,0.000388844,0.000388844,0.000388844
48,1638.71,0.62641,0.45644,0.95268,0.75812,0.52867,0.5819,0.36224,1.17059,1.08487,1.33401,0.000381776,0.000381776,0.000381776
49,1676.33,0.59036,0.43098,0.94107,0.77649,0.53144,0.59311,0.38439,1.10937,1.05893,1.29919,0.000374707,0.000374707,0.000374707
50,1713.78,0.57052,0.41934,0.91941,0.79195,0.53626,0.60544,0.38919,1.12628,1.02133,1.3045,0.000367639,0.000367639,0.000367639
51,1751.16,0.56757,0.41271,0.9219,0.79636,0.55246,0.61477,0.39002,1.1347,0.97142,1.31079,0.00036057,0.00036057,0.00036057
52,1788.77,0.55444,0.40329,0.91728,0.81187,0.55895,0.62083,0.40609,1.06813,0.95981,1.28287,0.000353501,0.000353501,0.000353501
53,1828.67,0.56394,0.40786,0.92021,0.79861,0.55081,0.61096,0.391,1.12131,1.00046,1.30964,0.000346433,0.000346433,0.000346433
54,1865.89,0.55191,0.40254,0.90503,0.7901,0.5506,0.6076,0.39214,1.10542,1.03361,1.30694,0.000339364,0.000339364,0.000339364
55,1903.51,0.56052,0.40882,0.91149,0.79852,0.56531,0.62248,0.40582,1.08205,0.95539,1.30421,0.000332296,0.000332296,0.000332296
56,1942.07,0.53405,0.38447,0.91145,0.80325,0.55879,0.62973,0.40138,1.12205,0.95498,1.30559,0.000325227,0.000325227,0.000325227
57,1980.24,0.56356,0.40431,0.92718,0.81136,0.54224,0.61811,0.39505,1.11002,0.97693,1.29759,0.000318158,0.000318158,0.000318158
58,2016.55,0.53703,0.38284,0.89104,0.78613,0.54547,0.61388,0.39409,1.11625,1.0123,1.3222,0.00031109,0.00031109,0.00031109
59,2054.25,0.53256,0.3799,0.90168,0.80024,0.54494,0.6202,0.4047,1.10001,0.9898,1.31554,0.000304021,0.000304021,0.000304021
60,2091.54,0.51141,0.36934,0.91044,0.82078,0.53548,0.61672,0.40273,1.09559,0.97475,1.30717,0.000296953,0.000296953,0.000296953
61,2128.22,0.53044,0.37916,0.91652,0.80846,0.53508,0.61422,0.39724,1.10848,0.96947,1.31448,0.000289884,0.000289884,0.000289884
62,2166.28,0.5425,0.37793,0.90254,0.81418,0.5389,0.61841,0.39981,1.12112,0.95478,1.32048,0.000282815,0.000282815,0.000282815
63,2202.96,0.52281,0.36438,0.90342,0.82197,0.55089,0.62883,0.41282,1.10413,0.92811,1.303,0.000275747,0.000275747,0.000275747
64,2241.49,0.52072,0.36465,0.89738,0.79994,0.55991,0.6302,0.40953,1.11587,0.93531,1.29934,0.000268678,0.000268678,0.000268678
65,2278.26,0.5075,0.35699,0.89018,0.80553,0.55706,0.63088,0.41229,1.09994,0.92624,1.29245,0.00026161,0.00026161,0.00026161
66,2315.41,0.49274,0.34459,0.8816,0.80821,0.56661,0.6363,0.4216,1.08085,0.91786,1.28814,0.000254541,0.000254541,0.000254541
67,2354.25,0.49135,0.34582,0.88732,0.82101,0.5555,0.62902,0.4067,1.11748,0.93346,1.30627,0.000247472,0.000247472,0.000247472
68,2390.76,0.48371,0.33914,0.87791,0.80908,0.56136,0.62781,0.40934,1.09759,0.92395,1.29482,0.000240404,0.000240404,0.000240404
69,2428.28,0.49426,0.34535,0.87435,0.80978,0.55998,0.62606,0.40948,1.09312,0.92896,1.29535,0.000233335,0.000233335,0.000233335
70,2465.18,0.48755,0.34286,0.87479,0.83072,0.54708,0.62072,0.40222,1.1172,0.94769,1.30769,0.000226267,0.000226267,0.000226267
71,2503.28,0.47234,0.33393,0.87422,0.83719,0.54902,0.62585,0.41093,1.11248,0.94227,1.3056,0.000219198,0.000219198,0.000219198
72,2537.88,0.47417,0.32801,0.86515,0.82622,0.56029,0.63295,0.42121,1.09091,0.91975,1.29949,0.000212129,0.000212129,0.000212129
73,2573.83,0.45184,0.31468,0.862,0.80985,0.56714,0.6321,0.41579,1.09526,0.91412,1.30577,0.000205061,0.000205061,0.000205061
74,2609.4,0.46847,0.32608,0.86932,0.81698,0.55942,0.62494,0.40455,1.11678,0.92013,1.3168,0.000197992,0.000197992,0.000197992
75,2646,0.47158,0.33123,0.87816,0.816,0.55025,0.62182,0.40466,1.11711,0.92296,1.31409,0.000190924,0.000190924,0.000190924
76,2684.2,0.44919,0.31451,0.85022,0.80347,0.55808,0.62938,0.41605,1.09349,0.93384,1.31318,0.000183855,0.000183855,0.000183855
77,2703.52,0.44895,0.3149,0.8578,0.80928,0.56324,0.63428,0.41892,1.08336,0.91121,1.3109,0.000176786,0.000176786,0.000176786
78,2722.31,0.44087,0.30488,0.85888,0.80608,0.56719,0.63118,0.41205,1.09669,0.89691,1.30874,0.000169718,0.000169718,0.000169718
79,2741.83,0.44986,0.31071,0.8733,0.7981,0.56946,0.63083,0.41459,1.08657,0.89495,1.30343,0.000162649,0.000162649,0.000162649
80,2760.39,0.43138,0.2991,0.85571,0.79422,0.57234,0.63545,0.41873,1.08727,0.89318,1.30227,0.000155581,0.000155581,0.000155581
81,2779.38,0.43261,0.28956,0.85579,0.80009,0.57324,0.63979,0.41978,1.08615,0.88362,1.30205,0.000148512,0.000148512,0.000148512
82,2806.44,0.4087,0.29044,0.85679,0.79399,0.57667,0.64027,0.42007,1.08462,0.87197,1.29929,0.000141443,0.000141443,0.000141443
83,2826.36,0.42256,0.29537,0.85699,0.80313,0.5757,0.64221,0.42035,1.08735,0.86567,1.2988,0.000134375,0.000134375,0.000134375
84,2849.96,0.4138,0.28524,0.84996,0.8169,0.57541,0.64785,0.42735,1.07386,0.86263,1.29905,0.000127306,0.000127306,0.000127306
85,2900.94,0.42637,0.28788,0.84768,0.80867,0.58547,0.65067,0.43228,1.0574,0.85139,1.2902,0.000120238,0.000120238,0.000120238
86,2951.17,0.42542,0.28319,0.84794,0.81263,0.58448,0.64964,0.43035,1.06212,0.85104,1.29223,0.000113169,0.000113169,0.000113169
87,2976.51,0.41554,0.28816,0.86459,0.81874,0.58106,0.6483,0.43018,1.06361,0.85523,1.29515,0.0001061,0.0001061,0.0001061
88,3001.04,0.41214,0.27724,0.84536,0.82494,0.5757,0.64423,0.42491,1.07309,0.86467,1.30068,9.90318e-05,9.90318e-05,9.90318e-05
89,3020,0.39236,0.27045,0.84058,0.81994,0.57719,0.64265,0.41949,1.08945,0.86522,1.30648,9.19632e-05,9.19632e-05,9.19632e-05
90,3038.72,0.40121,0.27456,0.85204,0.81035,0.57601,0.64157,0.41926,1.09234,0.87074,1.31177,8.48946e-05,8.48946e-05,8.48946e-05
91,3059.72,0.38059,0.26994,0.82492,0.81039,0.57519,0.64207,0.42183,1.08667,0.87037,1.31368,7.7826e-05,7.7826e-05,7.7826e-05
92,3078.47,0.39196,0.27446,0.83901,0.81243,0.57307,0.64292,0.41952,1.09263,0.87222,1.31935,7.07574e-05,7.07574e-05,7.07574e-05
93,3097.68,0.36828,0.26313,0.83676,0.81116,0.57516,0.64275,0.4194,1.09289,0.87567,1.31642,6.36888e-05,6.36888e-05,6.36888e-05
94,3116.47,0.37943,0.26529,0.83583,0.82046,0.57414,0.6435,0.42157,1.08983,0.87494,1.31268,5.66202e-05,5.66202e-05,5.66202e-05
95,3135.83,0.3643,0.25652,0.8284,0.8115,0.57949,0.64495,0.42357,1.08711,0.8753,1.31299,4.95516e-05,4.95516e-05,4.95516e-05
96,3155.41,0.37649,0.2616,0.84548,0.82144,0.57541,0.64494,0.42429,1.08955,0.8783,1.31819,4.2483e-05,4.2483e-05,4.2483e-05
97,3174.46,0.37356,0.25663,0.84193,0.81954,0.57659,0.64485,0.42485,1.0895,0.87874,1.3186,3.54144e-05,3.54144e-05,3.54144e-05
98,3193.71,0.37044,0.25674,0.83977,0.82016,0.57657,0.64405,0.42421,1.08903,0.8784,1.31794,2.83458e-05,2.83458e-05,2.83458e-05
99,3212.81,0.36523,0.25526,0.83599,0.81591,0.57644,0.64303,0.42199,1.09237,0.87941,1.31982,2.12772e-05,2.12772e-05,2.12772e-05
100,3230.69,0.36593,0.25291,0.8199,0.81673,0.57862,0.64384,0.42145,1.09256,0.87848,1.32085,1.42086e-05,1.42086e-05,1.42086e-05
